url,about,tags,category,score,date
https://www.nasaspacecraft.com/,NASA SPACECRAFT is a webGL experiment showcasing NASA spacecrafts and satellites from 1960 to 2025.,"['one page', 'WebGL']",web design/dev,7.86,Website Of The Day 2018 Jun 21
https://insurrection.photo,Insurrection is a serie of 9 photographs taken in Iceland. Its purpose is to raise awareness on climate change.,"['minimal', 'video/sound', 'WebGL']",art,7.50,Website Of The Day 2018 Jun 23
https://www.baseq.jp/,It is a branding site of 'BASE Q' in Midtown Hibiya. We use WebGL to express discovery and surprise.,"['animated', 'responsive', 'WebGL']",other,7.31,Special Kudos 2018 Jun 19
https://www.starflyer.jp/campaign/2017/sc/en/,Listen to the song of the stars. A new inflight music experience program. Star Chorus.,"['parallax', 'video/sound', 'WebGL']",services,7.18,Special Kudos 2018 Jun 18
http://festival.lattexplus.com/,The experience can be lived in two modes depending on the time of the day the user navigates the website.,"['animated', 'typographic', 'WebGL']",entertainment,7.89,Website Of The Day 2018 Jun 19
https://dieechtewahrheit.de/,A landing page for an informational campaign about solar energy from IBC Solar. With a WebGL Interactive solar-calculator. ,"['animated', 'scroll', 'WebGL']",other,6.14,Special Kudos 2018 Jun 13
http://archiviostoricoexperience.gruppotim.it/en/,An interactive timeline showcasing the technological achievements behind the evolution of telecommunications.,"['colorful', 'responsive', 'WebGL']",other,8.44,Website Of The Day 2018 Jun 13
http://oatthegoat.co.nz/intl.html,"'Oat the Goat' is an interactive, WebGL, animated storybook launched as a bullying prevention initiative.","['animated', 'illustrated', 'WebGL']",education,8.58,Website Of The Day 2018 Jun 11 / WOTM Jun
http://beablackmessiah.com/,Black Messiah is a comic book series created by Dan Dasse & Julien Cohen.,"['animated', 'fullscreen', 'WebGL']",entertainment,8.26,Website Of The Day 2018 Jun 12
http://www.jp.square-enix.com/ff15/royal/gallery2018/,"The DLC added so far to the PS4 game 'Final Fantasy XV' is expressed, through a view of the Final Fantasy world, in a gallery. ","['photographic', 'video/sound', 'WebGL']",photography,6.91,Special Kudos 2018 Jun 9
https://www.grandimage.com,Grand Image is the world's leading custom artwork solution.,"['animated', 'scroll', 'WebGL']",art,7.71,Website Of The Day 2018 Jun 16
https://madeinc.co/,"The portfolio website synthesize minimal, editorial-driven design with the possibilities of rich interactions.","['minimal', 'typographic', 'WebGL']",web design/dev,7.48,Website Of The Day 2018 Jun 8
https://trampolinepark.com,Best American creates premium indoor trampoline parks and one-of-a-kind boutique entertainment centers across the globe.,"['animated', 'photographic', 'WebGL']",products,7.80,Website Of The Day 2018 Jun 6
https://www.i-studio.co.jp/recruit2019/,Recruit website ONEDAY at the office. Our website allows visitors to learn about us through virtual experience using 360Â°View.,"['one page', 'responsive', 'WebGL']",web design/dev,6.60,Special Kudos 2018 Jun 1
https://kentatoshikura.com,"Hi, my name is Kenta Toshikura. I've been working as a web designer / front-end developer in Tokyo for 8 years.","['animated', 'WebGL']",web design/dev,8.38,Website Of The Day 2018 May 28
https://hassyadai.com/,HASSYADAI Inc. is a company aiming for social formation with no difference for young people. We were in charge of UI / UX design.,"['parallax', 'SVG', 'WebGL']",web design/dev,7.50,Website Of The Day 2018 May 29
http://www.rtve.es/teatroreal,'Teatro Real: the city of wonders' is a navigable interactive experience in 360Âº in which the user decides the path.,"['video/sound', 'VR', 'WebGL']",art,6.87,Special Kudos 2018 May 29
http://studiobjork.com/,Studio BJÃ˜RK is a digital design & development studio in Stockholm with tons of experience creating high-end productions.,"['minimal', 'scroll', 'WebGL']",agency,8.19,Website Of The Day 2018 May 24
https://www.alessi.com/thefiveseasons,The Five Seasons is a virtual journey inside the creation by Marcel Wanders. Every drop represents the fragrance of each season.,"['animated', 'SVG', 'WebGL']",products,7.94,Website Of The Day 2018 May 23
https://voltfordrive.com/,"Facilities for EV drivers, station operators and company's investors and partners","['animated', 'SVG', 'WebGL']",services,7.52,Website Of The Day 2018 May 22
https://www.gillesriviere.com,"In my day to day life, I love writing code (es6, glsl, and more) on a Node.js environment...","['minimal', 'video/sound', 'WebGL']",web design/dev,6.27,Special Kudos 2018 May 24
https://www.ciklum.com/deeplearning/,Deep Learning merges human brain and computer processor. We use clients'' stories to show how Ciklum experts use past experiences.,"['animated', 'fullscreen', 'WebGL']",services,7.13,Special Kudos 2018 May 23
http://zeitkapsel.wdr.de/,A WebVR journey into the past for German television network WDR. Choose a time capsule and witness the life in Germany in the 60s.,"['video/sound', 'VR', 'WebGL']",education,7.68,Website Of The Day 2018 May 20
https://oneworldoneface.com/,One World One Face represents everyone without talking about anyone in particular. Are you ready to create the face of the world?,"['animated', 'photographic', 'WebGL']",photography,8.03,Website Of The Day 2018 May 18
https://toppaddockcafe.com,"Refined and considered, Top Paddock combines smart design and honest food.","['animated', 'minimal', 'WebGL']",food/drink,7.73,Website Of The Day 2018 May 16
http://www.francoisrisoud.com,Website designed by a full-stack developer based in Paris who has a quantum physics background. It showcases physical blobs.,"['animated', 'colorful', 'WebGL']",web design/dev,7.19,Special Kudos 2018 May 17
https://wirefox.co.uk,Wirefox has 20+ years expereince as a full service digital marketing agency in Birmingham and Coventry.,"['responsive', 'scroll', 'WebGL']",web design/dev,6.35,Special Kudos 2018 May 14
http://20years.polymetalinternational.com/,The site is dedicated to the 20th anniversary of one of the largest gold mining companies.,"['fullscreen', 'scroll', 'WebGL']",products,7.44,Website Of The Day 2018 May 13
https://jaywrkr.mybluemix.net,"This is JayWrkr's personal intro portfolio. Animations depend on the movement of the mouse, music and keyboard. Enjoy it!!!","['animated', 'fullscreen', 'WebGL']",web design/dev,6.79,Special Kudos 2018 May 11
https://www.nike-react.com/,The epic Nike Reactor let you experience how the new Nike React feel like.,"['animated', 'colorful', 'WebGL']",sport,8.77,Website Of The Day 2018 May 8 / WOTY 2018
http://www.aviana.cz/en/,"Aviana is a travel agency which takes care of all necessities, find ideal flights, book your hotel, and arrange your car or more.","['animated', 'colorful', 'WebGL']",services,7.44,Website Of The Day 2018 May 17
https://hpsnz.org.nz,World class expertise in elite sport,"['animated', 'WebGL']",sport,7.85,Website Of The Day 2018 May 4
http://www.machupicchu360vr.com/,'Machu Picchu 360' is an interactive virtual reality experience using an explorable 3D model and 360Â° videos of the famous sites.,"['video/sound', 'VR', 'WebGL']",travel,7.13,Special Kudos 2018 May 7
http://defiantones.clique.tv,"An interview between Dr. Dre & Jimmy Iovine, starring in The Defiant Ones miniseries, and French media Clique's boss.","['minimal', 'responsive', 'WebGL']",entertainment,7.48,Website Of The Day 2018 May 7
http://www.meiji.co.jp/do-wonders/,Do Wonders is a project designed to learn the mechanism of the immune system in a fun way. ,"['minimal', 'scroll', 'WebGL']",food/drink,7.53,Website Of The Day 2018 May 2
https://www.barovier.com,Since 1295 the creations by Barovier & Toso have been synonymous with Distinctiveness and Perfection.,"['animated', 'scroll', 'WebGL']",other,8.44,Website Of The Day 2018 May 1
http://fazetaproducciones.com,"Fazeta is a production agency integrating technology, creativity and experience to meet the needs of each project and client.","['colorful', 'minimal', 'WebGL']",agency,7.62,Website Of The Day 2018 Apr 30
https://orus-executivesearch.com/,"New branding identity and interactive website for a french executive search company. Powered by an AJAX structured WordPress, GSAP","['animated', 'minimal', 'WebGL']",services,7.48,Website Of The Day 2018 May 9
https://www.prince2me.com,"First release of The Prince Estate, dedicated to Prince's fans on the second anniversary of his death","['colorful', 'WebGL']",community,7.00,Special Kudos 2018 May 1
https://vexor.io,Cloud continuous integration service,"['animated', 'typographic', 'WebGL']",web design/dev,7.23,Special Kudos 2018 Apr 28
http://arvoux.com,"Arvoux is an advanced, modular-based Management System, custom-tailored to fit your needs.","['animated', 'one page', 'WebGL']",web design/dev,6.99,Special Kudos 2018 Apr 27
https://c4cm.creativity-class.xyz/,"This is the output of a film education project, which several teenagers wrote and filmed their stories featuring their hometown.","['animated', 'video/sound', 'WebGL']",education,7.44,Website Of The Day 2018 May 21
http://celialopez.fr,"Portfolio of CÃ©lia Lopez, a junior interactive & 3D designer","['animated', 'minimal', 'WebGL']",web design/dev,8.00,Website Of The Day 2018 Apr 24
https://faits-marquants.inra.fr/,The National Institute for Agronomic Research invites you to an interactive journey into the heart of its history. ,"['animated', 'colorful', 'WebGL']",education,8.23,Website Of The Day 2018 Apr 23
https://designcanada.com,Design Canada follows the transformation of a nation from a colonial outpost to a vibrant and multicultural society.,"['animated', 'minimal', 'WebGL']",art,8.43,Website Of The Day 2018 Apr 25 / WOTM Apr
http://ibelieveinghost.com/,"Website for Ghost, a complete Augmented Reality solution including a smartphone-powered headset and a suite of app.","['animated', 'responsive', 'WebGL']",products,7.29,Special Kudos 2018 Apr 14
https://greeeg.com,"Portfolio of GrÃ©goire Mielle, French web developer, made with ThÃ©o Rosel","['animated', 'typographic', 'WebGL']",web design/dev,7.60,Website Of The Day 2018 Apr 13
http://www.rok-italia.com/,"Rok kitchen, the highest expression of Made in Italy design 
and technology applied to the outdoor cooking.","['parallax', 'scroll', 'WebGL']",products,7.40,Special Kudos 2018 Apr 6
http://mirajstories.com/,"Promotional website for Miraj Stories app - a vibrant multi-media library of audiobooks, interactive books and games for children.","['animated', 'responsive', 'WebGL']",app,7.08,Special Kudos 2018 Apr 5
https://www.brontidebg.com,"Introducing Brontide, a naturally sourced Butylene Glycol designed for the personal care industry.","['animated', 'parallax', 'WebGL']",products,8.12,Website Of The Day 2018 Apr 4
http://mainframe.agvr.co,Searching the perfect way to present a VR company in a non-VR medium we ventured into WebGL â€” a 3D website for a modern experience,"['animated', 'VR', 'WebGL']",agency,7.50,Special Kudos 2018 Apr 3
https://playground.labs.caffeina.com/,We created Playground as a way to experiment with new technology for in-browser 3D rendering and real-time physics simulation. ,"['animated', 'responsive', 'WebGL']",entertainment,7.53,Website Of The Day 2018 Mar 30
https://project.veja-store.com/en/,"Discover how VEJA works, product, build in total transparency and respect. An audio format with web GL in a documentary experience.","['animated', 'parallax', 'WebGL']",products,7.16,Special Kudos 2018 Apr 2
https://loudsrl.com/,LOUD is a digital studio based in Milan. We specialize in everything that is digital by nature. From design to development.,"['animated', 'responsive', 'WebGL']",agency,7.41,Special Kudos 2018 Apr 2
http://www.themustafacelik.com/,I'm an art director currently working in Zurich.,"['liquid', 'typographic', 'WebGL']",web design/dev,8.21,Website Of The Day 2018 Mar 28
https://snp.agency,"Salt & Pepper is a boutique quality web development company, delivering top programming services for creative agencies.","['responsive', 'scroll', 'WebGL']",agency,7.50,Special Kudos 2018 Mar 30
http://www.ronin161.com,Here's the new website of the French Digital Gang : Ronin161 ,"['animated', 'minimal', 'WebGL']",agency,8.11,Website Of The Day 2018 Mar 23
https://en.oollee.com/,Discover oollee â€” provider of fresh and clean water that is available any time you need it. Have your fresh life started today!,"['liquid', 'video/sound', 'WebGL']",services,7.89,Website Of The Day 2018 Mar 21
http://thaddemeneur.com/,Portfolio of digital designer ThaddÃ© MÃ©neur,"['animated', 'liquid', 'WebGL']",web design/dev,7.79,Website Of The Day 2018 Mar 20
http://www.tristanlemoigne.fr/,"Portfolio of Tristan Le Moigne, creative developer based in Paris, trainee at Dan.paris","['animated', 'WebGL']",web design/dev,6.47,Special Kudos 2018 Mar 21
https://unsilenced.fr/en,"There's a powerful message hidden in this music video, and you have the power to un-silence Billy.","['fullscreen', 'video/sound', 'WebGL']",other,7.84,Website Of The Day 2018 Mar 14
https://sretks.com,This is my portfolio site. I'd like to express what I like through this simple game 'think & make'.,"['animated', 'colorful', 'WebGL']",entertainment,6.81,Special Kudos 2018 Mar 19
http://culture.basicagency.com/,"Our BASIC Culture Manual acts as an expression of our brand, a guide for our way of doing things, as well as a tool for recruiting.","['fullscreen', 'typographic', 'WebGL']",agency,8.41,Website Of The Day 2018 Mar 12 / WOTM Mar
http://bioseco.com/,Innovation for bird monitoring. Bioseco was established in April 2013 to develop a system that monitors and protects birds.,"['animated', 'responsive', 'WebGL']",services,6.94,Special Kudos 2018 Mar 17
https://www.marche-bresso.com/,This vibrant mediterranen marketplace made with WebGL has a lot of stories and secrets to discover.  ,"['colorful', 'WebGL']",food/drink,6.94,Special Kudos 2018 Mar 14
http://mchn.st,"Amsterdam-based pixel manipulator, on a mission to perfect the interactive craft and tell stories through zeroes and ones.","['animated', 'minimal', 'WebGL']",web design/dev,7.27,Special Kudos 2018 Mar 10
http://twotwentytwo.se,Twotwentytwo is a new creative studio from Sweden.,"['animated', 'responsive', 'WebGL']",agency,7.65,Website Of The Day 2018 Mar 9
https://www.fotospatzek.at,Walter Spatzek is an Austrian photographer with 40+ years experience. He is specialized in architecture and product photography.,"['animated', 'photographic', 'WebGL']",photography,7.67,Website Of The Day 2018 Mar 8
http://goggles.wedze.com/winter-2017-2018/en,Discover the tool we designed for Wed'ze to help you to choose the goggle which perfectly fit with your needs & your style!,"['animated', 'minimal', 'WebGL']",fashion,8.18,Website Of The Day 2018 Mar 7
https://www.lexus.eu/discover-lexus/craftsmanship/takumi-cats/,The aim of the origami cats project is to bring to life the skills of the Takumi. The highest skilled craftspeople at Lexus.,"['jQuery', 'WebGL']",other,7.75,Website Of The Day 2018 Feb 23
https://www.bakucitycircuit.com/,"Website is a service for Formula 1 Grand Prix guests, journalists and anyone interested in racing which is held in Azerbaijan.â€¨","['animated', 'responsive', 'WebGL']",sport,7.94,Website Of The Day 2018 Feb 26
https://ruya.digital/,We believe in the interactive experience being like a powerful channel sending your Brand's message forward to achieve your goal.,"['animated', 'typographic', 'WebGL']",web design/dev,8.10,Website Of The Day 2018 Feb 25
https://www.popcorntv.fr/,"Take up the PopCorn TV challenge, the digital quiz for all Pop-Culture and TV series fans.","['fullscreen', 'video/sound', 'WebGL']",entertainment,8.15,Website Of The Day 2018 Feb 22
https://www.blues-d.co.jp/,BLUES DESIGN are product design company producing an idea and design without being confined to the conventional concepts. ,"['animated', 'scroll', 'WebGL']",products,8.40,Website Of The Day 2018 Feb 21
https://readvisor.eu,REA is an Italian independent advisor operating in the Green Economy.,"['one page', 'typographic', 'WebGL']",services,6.66,Special Kudos 2018 Feb 22
https://lovelost.jam3.com/,Love Lost encourages reflection on loved ones as they journey through interactive poetry using dynamic and artful interaction.,"['minimal', 'video/sound', 'WebGL']",art,8.19,Website Of The Day 2018 Feb 20
https://2017.redcollar.digital/,"Dive into the epic year of our agency, feel the steep rise together with us through our milestones of 2017. ","['animated', 'video/sound', 'WebGL']",agency,8.21,Website Of The Day 2018 Feb 19
https://www.miragefestival.com/,"Art, Innovation and Digital Cultures in Lyon, from 04 to 08 April 2018. Exhibition route, live evenings, Mirage Creative +.","['animated', 'responsive', 'WebGL']",art,7.24,Special Kudos 2018 Feb 20
https://www.aid-dcc.com/ja/,AID-DCC Inc. is a creative company that provides solutions for various subjects with Tech-oriented outputs at multiple markets.,"['animated', 'typographic', 'WebGL']",agency,7.23,Special Kudos 2018 Feb 16
https://philip-popoff.net/,Official site of Bulgaria based contemporary artist Philip Popoff.,"['fullscreen', 'liquid', 'WebGL']",art,7.19,Special Kudos 2018 Feb 15
https://fafswagvogue.com/,The Interactive Documentary explores the Auckland LGBTQ+ vogue scene. Judge a dance battle and unlock content.,"['responsive', 'video/sound', 'WebGL']",entertainment,8.39,Website Of The Day 2018 Feb 15
http://adova-group.com/,Adova Group is the leading company in sleeping industry across Europe. ,"['animated', 'fullscreen', 'WebGL']",other,7.51,Website Of The Day 2018 Feb 17
http://lookbook.wedze.com/winter-2017-2018/en,Discover the 2017/2018 new collection lookbook for Wed'ze.,"['animated', 'parallax', 'WebGL']",fashion,7.98,Website Of The Day 2018 Feb 14
http://placesofintimacy.skyn.com,The guide to the 30 best places to get intimate around the world.,"['animated', 'SVG', 'WebGL']",entertainment,7.71,Website Of The Day 2018 Feb 9
http://xmas.evs.com/2018/,"EVS Wishes, powered by WebGL, millions of particles, and webaudio.","['animated', 'video/sound', 'WebGL']",entertainment,7.96,Website Of The Day 2018 Feb 6
http://2018.makemepulse.com,Have an oddly satisfying New Year!,"['animated', 'minimal', 'WebGL']",entertainment,8.49,Website Of The Day 2018 Feb 7
http://www.honigstudios.com,"Honig Studios is an award-winning production company consisting of developers, designers, strategists, writers and digital producers.","['colorful', 'material design', 'WebGL']",agency,6.48,Special Kudos 2018 Feb 6
https://hny2018.pixelfordinner.com/,A webgl experiment to celebrate 2018 with cocos in a weird cosmic ambient.,"['animated', 'video/sound', 'WebGL']",agency,6.96,Special Kudos 2018 Feb 4
http://nathangao.xyz,"A interactive designer with 5 years experience in the creative field. Specialized in web, app, branding, and user experience.","['animated', 'minimal', 'WebGL']",web design/dev,7.78,Website Of The Day 2018 Feb 5
http://umabi.jp/hokuto-ninjin/,Experience horse race through typing game collaboration with Japan's popular manga 'Fist of The North Star - Ichigo Aji',"['illustrated', 'video/sound', 'WebGL']",entertainment,NONE,Nominated 2018 Jan 24
https://activetheory.net/,"The fourth iteration of our portfolio featuring latest work, experiments, and products.","['animated', 'fullscreen', 'WebGL']",agency,8.87,Website Of The Day 2018 Feb 1 / WOTM Feb
https://www.fisheyegallery.fr/,"Based in Paris, the Fisheye Gallery selects and exhibits famous photographic artists. Browse and explore all the exhibitions.","['photographic', 'scroll', 'WebGL']",art,7.78,Website Of The Day 2018 Jan 31
https://juliebonnemoy.com,"Amsterdam based art director specialized in branding, packaging, retail communication and web design.","['animated', 'typographic', 'WebGL']",graphic design,7.88,Website Of The Day 2018 Jan 30
http://possibles.ca/en/,Possibles is an experience that brings users to discover works of art merging citizen participation and development of communities.,"['flat design', 'minimal', 'WebGL']",art,7.96,Website Of The Day 2018 Jan 29
http://www.youarethestylist.com/,Experience Broken Back's interactive music video where you are the stylist. Click and chose our look to discover the story.,"['animated', 'video/sound', 'WebGL']",fashion,8.53,Website Of The Day 2018 Jan 25
https://bullyingandbehavior.com,'Bullying and Behavior' is an independent short film created by EXIT FILM inc.,"['animated', 'video/sound', 'WebGL']",entertainment,8.33,Website Of The Day 2018 Jan 26
https://www.globiq.org/,"GlobIQ is a think tank aimed to bring consolidated services and innovation to Asset Managers, Family Offices and Entrepreneurs.","['animated', 'typographic', 'WebGL']",services,7.41,Website Of The Day 2018 Jan 28
https://www.faitesunvoeu.cc/,"We wish you a happy new year! Make a wish too and turn it into a star!
Use your mobile to send it in the galaxy on your desktop!","['fullscreen', 'video/sound', 'WebGL']",other,7.30,Special Kudos 2018 Jan 28
https://marvil56.com,Marvil56 is a digital communication agency based in Lisbon and Geneva.,"['colorful', 'one page', 'WebGL']",agency,7.11,Special Kudos 2018 Jan 22
http://onelastbeat.com,A homemade interactive story about a regular guy who tries to give his life meaning just some seconds before dying.,"['animated', 'video/sound', 'WebGL']",entertainment,8.59,Website Of The Day 2018 Jan 24 / WOTM Jan
https://www.gillesriviere.com,Front-End Developer | Interactive and Motion Designer,"['fullscreen', 'one page', 'WebGL']",web design/dev,6.58,Special Kudos 2018 Jan 20
https://www.daijima.jp,I was born in Japan and I'm a programmer living in sunny London now.,"['animated', 'video/sound', 'WebGL']",web design/dev,7.32,Website Of The Day 2018 Jan 21
http://play.studiogusto.com/,Our brand new music playground! Listen and share our playlist getting lost in a webGL bubble world.,"['animated', 'video/sound', 'WebGL']",entertainment,8.46,Website Of The Day 2018 Jan 18 / WOTM Jan
https://pf2018.o2.cz/en,New Year's Wish created for O2 Czech Republic. Rotate the constellation to the right position and enjoy the magic.,"['animated', 'SVG', 'WebGL']",other,6.95,Special Kudos 2018 Jan 17
http://uix.me,"Personal Blog, Portfolio and Showcase of Kadir Inan - an art and creative director from Cologne, Germany. ","['animated', 'colorful', 'WebGL']",web design/dev,7.69,Website Of The Day 2018 Jan 16
https://en.leviev-group.com/,Leviev Group is a design & construction company that creates one-of-a-kind projects thought out to the last details.,"['animated', 'video/sound', 'WebGL']",agency,8.29,Website Of The Day 2018 Jan 17
http://analyticaprojects.com,Analytica Projects is one of the leaders in food quality control. For this project we wanted to show in a funny and visual way the multiple parts of the quality assurance process.,"['one page', 'scroll', 'WebGL']",services,7.63,Website Of The Day 2018 Jan 19
http://www.promoflex.com/en,"Promoflex has been offering outstanding service since 1962. Our display solutions are innovative, customizable and ecological.","['animated', 'colorful', 'WebGL']",products,7.50,Website Of The Day 2018 Jan 11
https://lukaslindemannrosinski.de/,We develop creative communication solutions for national and international brands.,"['fullscreen', 'typographic', 'WebGL']",agency,6.98,Special Kudos 2018 Jan 4
https://www.domaine-faiveley.com,Domaine Faiveley located in Nuits-Saint-Georges since 1825.,"['photographic', 'SVG', 'WebGL']",food/drink,6.23,Special Kudos 2018 Jan 4
http://steveroach.life,"As a pioneering cornerstone of atmospheric electronic music, Steve has dedicated over three decades to exploring myriad soundworld","['minimal', 'video/sound', 'WebGL']",art,8.07,Website Of The Day 2018 Jan 2
http://www.theglyph.studio,"We are product design studio that creates scalable design systems, native user experience and some visual magic.","['animated', 'minimal', 'WebGL']",agency,7.34,Website Of The Day 2017 Dec 30
http://www.wintertidings.com,"Staak presents Winter Tidings, a magical message sending service.","['animated', 'VR', 'WebGL']",entertainment,7.81,Website Of The Day 2017 Dec 25
https://solversgb.ups.com/delivery-day/,"You're a UPS driver for the day, sorting and delivering as many parcels as you can. An addictive game to promote UPS Solutions.","['animated', 'illustrated', 'WebGL']",other,7.82,Website Of The Day 2017 Dec 26
https://team.redcollar.digital/,Our special approach helps us to create only high quality projects and win lots of awards. Are you ready to dive into our atmosphere?,"['illustrated', 'typographic', 'WebGL']",agency,8.04,Website Of The Day 2017 Dec 23
http://highline.huffingtonpost.com/articles/en/poor-millennials/,Why millennials are facing the scariest financial future of any generation since the Great Depression â€“Â an interactive story.,"['animated', 'illustrated', 'WebGL']",education,7.92,Website Of The Day 2017 Dec 24
http://richardmattka.com,Portfolio for Richard Mattka. Director | Designer | Developer.,"['animated', 'video/sound', 'WebGL']",web design/dev,6.92,Special Kudos 2017 Dec 20
http://austria.tatler.ru,"An exciting interactive site that introduces Austria's best ski resorts and tells the story of a couple in love on a road-trip.
","['illustrated', 'scroll', 'WebGL']",travel,7.00,Special Kudos 2017 Dec 18
https://cheshirecat.inthehiddencity.com,"You're invited on an adventure across London. Explore curious riddles to find the mischievous CheshireCat, escaped from Wonderland.","['animated', 'parallax', 'WebGL']",entertainment,7.92,Website Of The Day 2017 Dec 13
http://www.warm-christmas.com,Warm Christmas - Santa is very hot and that's why he has a surprise prepared for you...,"['animated', 'jQuery', 'WebGL']",entertainment,7.10,Special Kudos 2017 Dec 15
https://folkstrategies.com/en,Folk was launched two years ago with the purpose of injecting a human perspective within brand strategy and expression.,"['animated', 'colorful', 'WebGL']",services,7.51,Website Of The Day 2017 Dec 12
http://authentiks.fr/,"Fifteen years after its founding, a photographic tribute to the Authentiks Paris, former parisian supporters group.","['animated', 'photographic', 'WebGL']",photography,6.90,Special Kudos 2017 Dec 14
http://taotajima.jp/,A director and film maker with the Tokyo visual design studio Tangram.,"['minimal', 'video/sound', 'WebGL']",other,7.88,Website Of The Day 2017 Dec 11
http://www.maria-callas.com,"Warner Classics is celebrating her life, her voice and her iconic style, with the first official website dedicated to La Divina.","['illustrated', 'parallax', 'WebGL']",entertainment,7.88,Website Of The Day 2017 Dec 8
https://orion9.net,"Portfolio of Victoria Nine, interactive developer and musician.","['minimal', 'video/sound', 'WebGL']",web design/dev,6.65,Special Kudos 2017 Dec 9
http://www.ibizamusicartists.com/,Connected to the Ibiza music industry and able to provide the most suitable artists for your underground events.,"['colorful', 'liquid', 'WebGL']",entertainment,6.49,Special Kudos 2017 Dec 8
http://andyweiart.com,Andy H. Wei's portfolio - Narrator and artist,"['animated', 'liquid', 'WebGL']",art,7.54,Website Of The Day 2017 Dec 6
https://hajimewatanabe.jp/,"Based in Tokyo, Hajime Watanabe works in large scale such as beauty, fashion and still life, globally.","['animated', 'photographic', 'WebGL']",photography,7.31,Website Of The Day 2017 Dec 4
http://lashopstudios.com/,A brand new identity/website for a new recording studio. A custom interactive and auditive experience was created for this website.,"['animated', 'flat design', 'WebGL']",services,7.85,Website Of The Day 2017 Nov 28
https://thenewmobileworkforce.imm-g-prod.com/,"Race Day requires optimal performance. Take a look at how the Citrix team uses data to analyze, model, & design the car.","['animated', 'video/sound', 'WebGL']",sport,8.56,Website Of The Day 2017 Nov 27 / WOTM Nov
http://www.ebay-report.de/outdoor-und-zuhause/,"To show how Germans buy and sell on ebay.de in an interactive and consumable way, we've created infographics using WebGL.","['animated', 'colorful', 'WebGL']",other,7.24,Website Of The Day 2017 Dec 3
http://ruya.ae,"RUYA is a full services agency focusing on Branding, Marketing and Digital business strategies with offices in UAE, US and Argentina. ","['animated', 'illustrated', 'WebGL']",agency,7.24,Website Of The Day 2017 Nov 24
https://nrly.co,"The portfolio of Nathan Riley, a Bristol based designer, founder and code tinkerer.","['parallax', 'scroll', 'WebGL']",web design/dev,7.23,Website Of The Day 2017 Nov 21
http://adidas.dfb-jersey.com/,"adidas has revealed the new German home kit. We launched a mobile game, fully built in WebGL, to promote the new jersey.","['animated', 'WebGL']",sport,7.06,Website Of The Day 2017 Nov 19
http://www.jal.com/ja/csr/soraiku/steamschool/,We created a promotion site to recruit participants for the program.,"['animated', 'one page', 'WebGL']",education,6.63,Special Kudos 2017 Nov 19
http://hawa.monofonts.com/,Hawa explores the hidden emotions behind the written words.,"['animated', 'minimal', 'WebGL']",other,6.80,Special Kudos 2017 Nov 16
https://box3.sweetpunk.com/,Sweet Punk introduces the perfect school year for students. An immersive website taking place in an interactive magical world.,"['animated', 'video/sound', 'WebGL']",entertainment,7.68,Website Of The Day 2017 Nov 15
http://www.clarity.io,Clarity is a San Francisco-based startup bringing smarter air quality monitoring solutions that tackle the global air pollution.,"['animated', 'grid', 'WebGL']",community,7.42,Website Of The Day 2017 Nov 12
http://blackout-sketch.com,Portfolio of creative developer Misaki Nakano featuring audio visualizers.,"['animated', 'minimal', 'WebGL']",web design/dev,NONE,Nominated 2017 Nov 8
http://www.ibisstylesbyus.com/en,Ibis Styles by Us is a unique sketches experience designed for you. Explore and enter the game and draw sketches.,"['animated', 'SVG', 'WebGL']",travel,7.49,Website Of The Day 2017 Nov 7
https://www.oro.com/recruit/,Hope to meet people who enjoy CHANGE and who create CHANGE. The slogan Changin' Everything on our site comes with the wish.,"['colorful', 'responsive', 'WebGL']",agency,6.42,Special Kudos 2017 Nov 7
http://curiouscrittersclub.com/en/experience,Curious Critters is a multi-platform project focused on a mission shedding light on all the Earth's mysterious creatures.,"['animated', 'colorful', 'WebGL']",education,7.50,Website Of The Day 2017 Nov 3
http://www.refletcommunication.com,Discover Reflet agency's new website and reveal the power of reflection behind simple words.,"['animated', 'material design', 'WebGL']",agency,7.73,Website Of The Day 2017 Nov 1
https://www.pomwonderful.com/,"Site for POM Wonderful 100% Pomegranate Juice featuring a new design, recipes and the myths and history of pomegranates.","['animated', 'video/sound', 'WebGL']",food/drink,6.22,Special Kudos 2017 Nov 1
http://www.sbs.com.au/imyourman,Enter the boxing ring and explore the diverse history of some of Australia's best-known boxing legends.,"['animated', 'video/sound', 'WebGL']",entertainment,7.48,Website Of The Day 2017 Nov 5
https://www.ferme-laitiere-france.com/en/homepage/,Ã€ l'heure du lait gives life to its subject. The web documentary offers an immersive experience of a French dairy farm for a day.,"['animated', 'video/sound', 'WebGL']",education,7.36,Website Of The Day 2017 Oct 30
https://discoveryour6thsense.com/,"Featuring mobile VR, experience driving through the eyes of the new Peugeot 3008.","['video/sound', 'VR', 'WebGL']",products,7.19,Website Of The Day 2017 Nov 10
http://storymarketing.jp/,We've created a new website of the service 'Interactive Storytelling' by SENCE. We expressed the effect of that service on this site.,"['animated', 'parallax', 'WebGL']",services,6.21,Special Kudos 2017 Oct 28
 https://controltheweather.geostorm.movie/,"A one-of-a-kind interactive, mobile-first website leveraging Google Street View to promote Warner Bros. newest film, Geostorm.","['illustrated', 'SVG', 'WebGL']",entertainment,7.40,Website Of The Day 2017 Oct 28
